,id,city,district,road,community,price,rentalMethod,houseType,roomType,areaSize,decorateType,ori,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum
1057,1058,武汉,江岸,后湖,塔子湖锦绣家园馨竹苑,1800,整租,普通住宅,2室1厅1卫,65.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,6/8号线,2,1,1
1058,1059,武汉,江岸,二七路,东立国际,650,合租,普通住宅,3室2厅2卫,20.0,精装修,东南,低层(共16层),1,1,1,1,1,1,1,1,1,1,1/3号线,3,2,2
1059,1060,武汉,江夏,庙山,梅南山居,600,合租,普通住宅,4室1厅2卫,15.0,精装修,朝南,高层(共7层),1,1,1,1,1,1,1,1,1,1,,4,2,1
1060,1061,武汉,洪山,铁机路,徐东馨苑,750,合租,普通住宅,3室2厅2卫,30.0,简单装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,0,1,5/8号线,3,2,2
1061,1062,武汉,洪山,光谷东,碧桂园生态城山湖间,2800,整租,普通住宅,3室2厅2卫,132.0,精装修,南北,中层(共18层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1062,1063,武汉,武昌,武昌火车站,凯旋名邸,2400,整租,普通住宅,2室2厅1卫,93.2,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,4/7号线,2,1,2
1063,1064,武汉,武昌,徐东,金沙泊岸,700,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,中层(共31层),1,1,1,1,1,1,1,1,1,1,4号线,4,2,1
1064,1065,武汉,洪山,珞狮南路,三鸿家园,700,合租,其他,5室1厅2卫,20.0,精装修,朝南,低层(共6层),1,1,1,1,1,1,1,1,1,1,8号线,5,2,1
1065,1066,武汉,沌口开发区,金色港湾,观澜高尔夫公馆,1100,合租,普通住宅,2室2厅1卫,10.0,精装修,朝南,中层(共33层),1,1,0,1,1,1,1,1,1,1,6号线,2,1,2
1066,1067,武汉,江夏,文化大道,中建汤逊湖壹号,520,合租,普通住宅,4室1厅2卫,16.0,精装修,朝南,中层(共33层),1,1,0,1,1,1,1,1,0,1,,4,2,1
1067,1068,武汉,硚口,古田,招商江湾国际,3400,整租,普通住宅,3室2厅1卫,108.0,精装修,东南,中层(共33层),1,1,1,1,1,1,1,1,1,0,1号线,3,1,2
1068,1069,武汉,硚口,古田,永利新城东苑,600,合租,普通住宅,4室0厅2卫,16.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,0,1,,4,2,0
1069,1070,武汉,武昌,徐东,水岸星城A区,3000,整租,普通住宅,2室2厅1卫,97.9,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,4/8号线,2,1,2
1070,1071,武汉,江夏,文化大道,江郡华府,600,合租,普通住宅,4室1厅1卫,10.0,精装修,朝南,中层(共27层),1,1,1,1,1,1,1,1,1,1,7号线,4,1,1
1071,1072,武汉,江汉,唐家墩,荷花苑(江汉),800,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,中层(共8层),1,1,1,1,1,1,1,1,1,1,3/6/7号线,4,2,1
1072,1073,武汉,武昌,中北路,安顺家园,599,合租,普通住宅,3室2厅2卫,16.0,精装修,朝南,中层(共26层),1,1,1,1,1,1,1,1,1,1,2/4号线,3,2,2
1073,1074,武汉,江夏,东湖高新,碧桂园云玺,2800,整租,普通住宅,3室2厅2卫,108.6,精装修,朝南,低层(共16层),1,1,1,1,1,1,1,1,1,1,11号线,3,2,2
1074,1075,武汉,江岸,江岸周边,石桥花园(D区),3000,整租,普通住宅,3室3厅1卫,100.0,精装修,朝南,高层(共36层),1,1,1,1,1,1,1,1,1,1,6号线,3,1,3
1075,1076,武汉,江夏,纸坊,锦和家园光明1号,650,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,中层(共9层),1,1,0,1,1,1,1,1,0,1,7号线,4,2,1
1076,1077,武汉,武昌,徐东,水岸星城A区,3000,整租,普通住宅,2室2厅1卫,97.9,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,4/8号线,2,1,2
1077,1078,武汉,沌口开发区,后官湖大道,观湖花园,599,合租,普通住宅,4室2厅2卫,18.0,精装修,南北,中层(共6层),1,1,1,1,1,1,1,1,1,1,,4,2,2
1078,1079,武汉,江汉,唐家墩,北斗花园,750,合租,普通住宅,5室1厅3卫,18.0,精装修,朝南,高层(共11层),0,1,1,0,1,1,1,1,1,1,6号线,5,3,1
1079,1080,武汉,东西湖,吴家山,鸿达中央广场,2500,整租,普通住宅,3室2厅2卫,124.0,精装修,朝南,高层(共23层),1,1,1,1,1,1,1,1,1,0,1号线,3,2,2
1080,1081,武汉,江岸,江汉路,京汉城市广场,3500,整租,普通住宅,2室2厅2卫,73.0,精装修,东南,中层(共49层),1,1,1,1,1,1,1,1,1,0,1/2/6/7号线,2,2,2
1081,1082,武汉,武昌,徐家棚,绿地名邸公馆(北区),790,合租,普通住宅,4室2厅3卫,25.0,精装修,朝南,低层(共36层),1,1,1,1,1,1,1,1,1,1,5/7号线,4,3,2
1082,1083,武汉,江岸,二七路,金涛翰林苑,1000,合租,公寓,4室1厅2卫,18.0,简单装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,1/3号线,4,2,1
1083,1084,武汉,江夏,东湖高新,碧桂园云玺,2800,整租,普通住宅,3室2厅2卫,108.6,精装修,朝南,低层(共16层),1,1,1,1,1,1,1,1,1,1,11号线,3,2,2
1084,1085,武汉,江夏,江夏周边,流金港都建设公寓,700,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,低层(共16层),1,1,1,1,1,1,1,1,1,1,7号线,4,2,1
1085,1086,武汉,汉阳,钟家村,新城丽景B区,450,合租,其他,3室1厅1卫,17.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,1,1
1086,1087,武汉,洪山,光谷广场,光谷ONE39,1200,合租,普通住宅,4室1厅4卫,20.0,精装修,朝南,高层(共44层),1,1,0,1,1,1,1,0,1,1,2号线,4,4,1
1087,1088,武汉,江岸,大智路,融科天城(二期),1200,合租,普通住宅,4室1厅1卫,20.0,简单装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,1/6/7号线,4,1,1
1088,1089,武汉,青山,建设七路,招商一江璟城(南区),2600,整租,普通住宅,2室1厅1卫,80.5,精装修,南北,高层(共46层),1,1,1,1,1,1,1,1,1,1,5号线,2,1,1
1089,1090,武汉,东西湖,吴家山,天合新界,1700,整租,普通住宅,2室2厅1卫,65.0,精装修,南北,低层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,2,1,2
1090,1091,武汉,江汉,汉口火车站,武汉天街,890,合租,普通住宅,4室1厅2卫,6.7,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,2/3号线,4,2,1
1091,1092,武汉,汉阳,郭茨口,锦绣汉江4区,2000,整租,普通住宅,2室1厅1卫,70.0,豪华装修,朝南,高层(共46层),1,1,1,1,1,1,1,1,1,1,4号线,2,1,1
1092,1093,武汉,汉阳,王家湾,龙阳熙苑,2600,整租,普通住宅,3室2厅2卫,130.0,精装修,朝南,中层(共35层),1,1,1,1,1,1,1,1,1,1,3/4号线,3,2,2
1093,1094,武汉,洪山,珞瑜东路,南益巴黎豪庭,4000,整租,普通住宅,3室2厅2卫,130.0,精装修,朝南,高层(共23层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,2
1094,1095,武汉,硚口,古田,红星佳苑,1700,整租,普通住宅,2室2厅1卫,75.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1095,1096,武汉,蔡甸,蔡甸城区,青澳都市尚巢,1300,合租,普通住宅,2室1厅2卫,20.0,精装修,朝南,高层(共18层),1,1,1,1,1,1,1,1,1,1,3号线,2,2,1
1096,1097,武汉,江岸,后湖,塔子湖锦绣家园馨竹苑,1800,整租,普通住宅,2室1厅1卫,65.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,6/8号线,2,1,1
1097,1098,武汉,江夏,金融港,关南社区三期,800,合租,普通住宅,4室1厅1卫,18.0,精装修,朝西,中层(共6层),1,1,0,1,1,1,1,1,0,0,2/11号线,4,1,1
1098,1099,武汉,江夏,东湖高新,北大资源山水年华,800,合租,普通住宅,3室0厅3卫,25.0,精装修,朝西,中层(共10层),1,1,1,1,1,1,1,1,1,1,11号线,3,3,0
1099,1100,武汉,江汉,常青,航天花园,750,合租,普通住宅,3室1厅2卫,19.0,精装修,朝南,中层(共12层),1,1,1,1,1,1,1,1,1,1,2/3号线,3,2,1
1100,1101,武汉,洪山,光谷广场,风度柏林,3000,整租,普通住宅,3室2厅2卫,118.0,精装修,朝南,低层(共38层),1,1,1,1,1,1,1,1,1,0,2号线,3,2,2
1101,1102,武汉,江汉,唐家墩,荷花苑(江汉),800,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,中层(共8层),1,1,1,1,1,1,1,1,1,1,3/6/7号线,4,2,1
1102,1103,武汉,江岸,江岸周边,美联时光里二期,2500,整租,普通住宅,2室1厅1卫,64.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,2,1,1
1103,1104,武汉,武昌,积玉桥,友谊国际,699,合租,普通住宅,3室1厅2卫,22.0,精装修,朝南,低层(共28层),1,1,1,1,1,1,1,1,1,1,2/5/7号线,3,2,1
1104,1105,武汉,洪山,白沙洲,虹桥家园,5300,整租,普通住宅,4室1厅3卫,182.0,精装修,朝南,共1层,0,0,0,0,0,0,0,0,0,0,,4,3,1
1105,1106,武汉,江汉,王家墩CBD,泛海国际居住区芸海园,4200,整租,普通住宅,3室2厅2卫,134.6,精装修,朝南,低层(共40层),1,1,1,1,1,1,1,1,1,1,3/7号线,3,2,2
1106,1107,武汉,汉阳,郭茨口,锦绣汉江4区,2000,整租,普通住宅,2室1厅1卫,70.0,豪华装修,朝南,高层(共46层),1,1,1,1,1,1,1,1,1,1,4号线,2,1,1
1107,1108,武汉,江岸,百步亭,统建新干线,1030,合租,普通住宅,3室1厅1卫,16.0,精装修,朝南,高层(共31层),1,1,1,1,1,1,1,1,0,1,1/阳逻号线,3,1,1
1108,1109,武汉,江汉,前进/江汉,宝利金中央荣御,5000,整租,普通住宅,3室1厅2卫,108.0,精装修,南北,高层(共31层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,3,2,1
1109,1110,武汉,洪山,珞瑜东路,南益巴黎豪庭,4000,整租,普通住宅,3室2厅2卫,130.0,精装修,朝南,高层(共23层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,2
1110,1111,武汉,江岸,后湖,吉祥谷,2200,整租,普通住宅,2室2厅1卫,98.0,精装修,南北,高层(共22层),1,1,1,1,1,1,1,1,1,0,3号线,2,1,2
1111,1112,武汉,硚口,古田,建荣嘉园,550,合租,普通住宅,4室1厅2卫,18.0,精装修,朝南,中层(共35层),1,1,1,1,1,1,1,1,1,1,,4,2,1
1112,1113,武汉,江汉,汉口火车站,万科汉口传奇唐樾,750,合租,普通住宅,3室1厅2卫,26.0,精装修,朝南,中层(共43层),1,1,0,0,0,1,0,0,1,1,6号线,3,2,1
1113,1114,武汉,江岸,后湖,国际百纳,700,合租,普通住宅,4室1厅2卫,20.0,精装修,东南,低层(共33层),1,1,1,1,1,1,1,1,1,1,8号线,4,2,1
1114,1115,武汉,洪山,光谷广场,风度柏林,3000,整租,普通住宅,3室2厅2卫,118.0,精装修,朝南,低层(共38层),1,1,1,1,1,1,1,1,1,0,2号线,3,2,2
1115,1116,武汉,江夏,藏龙岛,兆麟育龙湾(二期),2000,整租,普通住宅,2室2厅1卫,85.0,精装修,南北,中层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,2
1116,1117,武汉,硚口,古田,永利新城北苑,699,合租,普通住宅,5室1厅2卫,16.0,精装修,朝南,低层(共32层),0,1,0,1,1,1,1,1,0,1,1号线,5,2,1
1117,1118,武汉,江汉,王家墩CBD,泛海国际居住区芸海园,4200,整租,普通住宅,3室2厅2卫,134.6,精装修,朝南,低层(共40层),1,1,1,1,1,1,1,1,1,1,3/7号线,3,2,2
1118,1119,武汉,武昌,中北路,复地东湖国际四期,690,合租,普通住宅,3室1厅2卫,30.0,精装修,朝南,高层(共33层),1,1,0,1,1,1,1,1,0,0,4/8号线,3,2,1
1119,1120,武汉,洪山,珞瑜东路,葛洲坝世纪花园(三期),2600,整租,普通住宅,2室2厅1卫,80.5,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1120,1121,武汉,硚口,古田,团结佳兴园,700,合租,其他,5室1厅2卫,21.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,,5,2,1
1121,1122,武汉,沌口开发区,沌口周边,薛峰社区,830,合租,普通住宅,4室1厅2卫,20.0,简单装修,朝南,高层(共6层),1,1,1,1,1,1,1,1,0,1,,4,2,1
1122,1123,武汉,洪山,新南湖,南湖名都A区,500,合租,普通住宅,5室1厅2卫,25.0,精装修,东南,中层(共15层),1,1,1,1,1,1,1,1,1,1,8号线,5,2,1
1123,1124,武汉,江夏,东湖高新,现代森林小镇,800,合租,普通住宅,4室1厅2卫,12.0,精装修,朝南,低层(共12层),1,1,1,1,1,1,1,1,1,1,2号线,4,2,1
1124,1125,武汉,洪山,白沙洲,虹桥家园,5300,整租,普通住宅,4室1厅3卫,182.0,精装修,朝南,共1层,0,0,0,0,0,0,0,0,0,0,,4,3,1
1125,1126,武汉,沌口开发区,体育中心,宁康园,699,合租,普通住宅,4室1厅1卫,12.0,精装修,朝南,低层(共6层),1,1,0,1,1,1,1,1,1,1,3/6号线,4,1,1
1126,1127,武汉,武昌,中南路,石化大院,500,合租,普通住宅,3室1厅1卫,15.0,精装修,朝南,中层(共8层),1,1,0,1,1,1,1,1,0,1,2/4/8号线,3,1,1
1127,1128,武汉,江夏,流芳,佛祖岭D区东区,2600,整租,普通住宅,3室2厅2卫,120.0,精装修,朝南,低层(共11层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,2
1128,1129,武汉,江夏,东湖高新,北大资源山水年华,800,合租,普通住宅,3室0厅3卫,25.0,精装修,朝西,中层(共10层),1,1,1,1,1,1,1,1,1,1,11号线,3,3,0
1129,1130,武汉,江汉,汉口火车站,浩海小区,1300,整租,普通住宅,1室1厅1卫,57.0,精装修,朝南,中层(共7层),1,1,1,1,1,1,1,1,1,0,2/6号线,1,1,1
1130,1131,武汉,江夏,纸坊,建材花园小区,600,合租,普通住宅,4室1厅2卫,18.0,精装修,朝南,低层(共6层),1,1,0,1,1,1,1,1,0,1,7号线,4,2,1
1131,1132,武汉,武昌,东亭,世纪彩城,500,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,中层(共30层),1,1,0,1,1,1,1,1,0,0,4/8号线,3,2,1
1132,1133,武汉,汉阳,四新,金地澜菲溪岸J5地块,2299,整租,普通住宅,3室2厅2卫,117.4,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,0,,3,2,2
1133,1134,武汉,武昌,武昌火车站,027社区,500,合租,普通住宅,2室1厅2卫,28.0,精装修,朝南,中层(共15层),1,1,1,1,1,1,1,1,1,1,4号线,2,2,1
1134,1135,武汉,江汉,唐家墩,万达广场住宅小区,3300,整租,普通住宅,2室2厅1卫,92.0,豪华装修,朝南,低层(共28层),1,1,1,1,1,1,1,1,1,0,2/3/6号线,2,1,2
1135,1136,武汉,江汉,杨汊湖,福星华府(东区),799,合租,普通住宅,4室1厅1卫,21.0,精装修,朝南,中层(共45层),1,1,0,1,1,1,1,1,1,0,2/6号线,4,1,1
1136,1137,武汉,江夏,东湖高新,当代国际花园,2600,整租,普通住宅,2室2厅1卫,72.4,精装修,南北,高层(共6层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,2
1137,1138,武汉,武昌,丁字桥,金诺雅苑,700,合租,其他,3室1厅2卫,23.0,精装修,东南,高层(共26层),1,1,1,1,1,1,1,1,1,1,,3,2,1
1138,1139,武汉,汉阳,四新,高农太子尚品,2000,整租,普通住宅,3室2厅2卫,124.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,0,,3,2,2
1139,1140,武汉,江汉,汉口火车站,万丰花园,1000,合租,普通住宅,3室1厅2卫,22.0,精装修,朝南,中层(共9层),1,1,1,1,1,1,1,1,1,1,6号线,3,2,1
1140,1141,武汉,洪山,关西,南湖康泰花园海棠苑,1500,整租,普通住宅,1室1厅1卫,40.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
1141,1142,武汉,东西湖,将军路,凯旋名居,1290,合租,普通住宅,4室1厅2卫,14.0,精装修,朝南,低层(共31层),1,1,0,1,1,1,1,1,1,1,2号线,4,2,1
1142,1143,武汉,洪山,珞瑜东路,葛洲坝世纪花园(三期),2600,整租,普通住宅,2室2厅1卫,80.5,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1143,1144,武汉,青山,建设二路,吾行里(商住楼),1700,整租,普通住宅,1室0厅1卫,38.0,精装修,朝南,中层(共18层),0,0,0,0,1,1,1,1,1,1,5号线,1,1,0
1144,1145,武汉,江岸,后湖,碧桂园蜜柚,1300,整租,普通住宅,1室1厅1卫,47.0,精装修,朝南,高层(共18层),1,1,1,1,1,1,1,1,1,1,3号线,1,1,1
1145,1146,武汉,汉阳,四新,高农太子尚品,2000,整租,普通住宅,3室2厅2卫,124.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,0,,3,2,2
1146,1147,武汉,武昌,南湖花园,虹顶家园,500,合租,普通住宅,2室1厅1卫,30.0,精装修,南北,中层(共7层),1,1,1,1,1,1,1,1,1,1,7号线,2,1,1
1147,1148,武汉,江汉,汉口火车站,浩海小区,1300,整租,普通住宅,1室1厅1卫,57.0,精装修,朝南,中层(共7层),1,1,1,1,1,1,1,1,1,0,2/6号线,1,1,1
1148,1149,武汉,江汉,万松园,东一时区,600,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,中层(共14层),1,1,1,1,1,1,1,1,1,1,1/2/7号线,3,2,1
1149,1150,武汉,黄陂,盘龙城,美景天城,520,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,高层(共12层),1,1,1,1,1,1,1,1,1,1,,4,2,1
1150,1151,武汉,汉阳,汉阳周边,兰亭大境,2500,整租,普通住宅,2室2厅2卫,88.0,豪华装修,朝南,中层(共25层),1,1,1,1,1,1,1,1,1,1,6/16号线,2,2,2
1151,1152,武汉,江汉,北湖,东自大厦,500,合租,普通住宅,2室1厅1卫,30.0,精装修,朝南,中层(共19层),0,1,0,1,1,1,1,1,0,1,1/2/6号线,2,1,1
1152,1153,武汉,洪山,光谷软件园,曙光星城B区,1000,合租,普通住宅,4室2厅2卫,130.0,精装修,朝南,低层(共35层),1,1,1,1,1,1,1,1,1,1,,4,2,2
1153,1154,武汉,洪山,欢乐谷,金科城,990,合租,普通住宅,5室1厅4卫,22.0,精装修,朝南,中层(共48层),0,1,0,0,1,1,1,1,0,1,4号线,5,4,1
1154,1155,武汉,洪山,光谷东,世界城创世界,1250,整租,普通住宅,1室0厅1卫,45.0,精装修,朝南,中层(共19层),0,1,0,1,1,1,1,1,0,0,11号线,1,1,0
1155,1156,武汉,汉阳,钟家村,邓甲新城C区,500,合租,普通住宅,5室1厅2卫,15.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,6号线,5,2,1
1156,1157,武汉,江夏,文化大道,联投龙湾(三期),2200,整租,普通住宅,3室2厅1卫,92.3,精装修,南北,高层(共33层),1,1,1,1,1,1,1,1,1,0,,3,1,2
1157,1158,武汉,江岸,后湖,汉口花园五期,1099,合租,普通住宅,4室1厅2卫,15.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,4,2,1
1158,1159,武汉,洪山,珞狮南路,大华南湖公园世家中区,2800,整租,普通住宅,3室2厅1卫,128.3,精装修,南北,中层(共11层),1,1,1,1,1,1,1,1,1,0,8号线,3,1,2
1159,1160,武汉,江岸,后湖,汉口花园五期,600,合租,普通住宅,4室1厅2卫,15.0,精装修,朝南,高层(共13层),1,1,1,1,1,1,1,1,1,1,6号线,4,2,1
1160,1161,武汉,洪山,卓刀泉,卓刀泉教师小区,800,合租,普通住宅,4室1厅4卫,20.0,精装修,朝南,中层(共8层),1,1,1,1,1,1,1,1,1,1,2号线,4,4,1
1161,1162,武汉,武昌,东亭,世纪彩城,850,合租,普通住宅,3室1厅2卫,119.0,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,4/8号线,3,2,1
1162,1163,武汉,江岸,后湖,国际百纳,700,合租,普通住宅,3室1厅1卫,25.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,8号线,3,1,1
1163,1164,武汉,洪山,关西,南湖锦城,2200,整租,普通住宅,2室1厅1卫,72.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
1164,1165,武汉,江岸,后湖,盛景花园,700,合租,普通住宅,4室1厅2卫,18.0,精装修,朝南,低层(共28层),1,1,0,1,1,1,1,1,0,1,8号线,4,2,1
1165,1166,武汉,武昌,南湖花园,景虹花园(一期),500,合租,普通住宅,4室2厅2卫,20.0,精装修,南北,低层(共12层),1,1,1,1,1,1,1,1,1,1,7号线,4,2,2
1166,1167,武汉,硚口,古田,永利新城北苑,699,合租,普通住宅,5室1厅2卫,16.0,精装修,朝南,低层(共32层),0,1,0,1,1,1,1,1,0,1,1号线,5,2,1
1167,1168,武汉,青山,建设二路,吾行里(商住楼),1700,整租,普通住宅,1室0厅1卫,38.0,精装修,朝南,中层(共18层),0,0,0,0,1,1,1,1,1,1,5号线,1,1,0
1168,1169,武汉,武昌,南湖花园,雄楚春天,500,合租,普通住宅,4室1厅2卫,21.0,精装修,朝南,低层(共29层),1,1,1,1,1,1,1,1,1,1,4号线,4,2,1
1169,1170,武汉,汉阳,钟家村,地铁汉阳城,3000,整租,普通住宅,3室2厅2卫,110.0,精装修,南北,中层(共32层),1,1,1,1,1,1,1,1,1,1,4号线,3,2,2
1170,1171,武汉,江夏,东湖高新,当代国际花园,2600,整租,普通住宅,2室2厅1卫,72.4,精装修,南北,高层(共6层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,2
1171,1172,武汉,沌口开发区,郭徐岭广场,新都国际嘉园,750,合租,普通住宅,4室1厅2卫,15.0,简单装修,朝南,高层(共11层),1,1,0,1,1,1,1,1,1,1,3号线,4,2,1
1172,1173,武汉,汉阳,钟家村,远洋东方境世界观8号地块,1560,合租,普通住宅,3室2厅2卫,20.0,精装修,朝南,低层(共55层),1,1,1,1,1,1,1,1,0,1,4/6号线,3,2,2
1173,1174,武汉,黄陂,盘龙城,珑璟轩,700,合租,普通住宅,4室1厅2卫,19.0,简单装修,朝南,低层(共23层),1,1,1,1,1,1,1,1,1,1,2/7号线,4,2,1
1174,1175,武汉,洪山,光谷东,世界城创世界,1250,整租,普通住宅,1室0厅1卫,45.0,精装修,朝南,中层(共19层),0,1,0,1,1,1,1,1,0,0,11号线,1,1,0
1175,1176,武汉,江汉,杨汊湖,福星华府(东区),799,合租,普通住宅,4室1厅1卫,21.0,精装修,朝南,中层(共45层),1,1,0,1,1,1,1,1,1,0,2/6号线,4,1,1
1176,1177,武汉,洪山,关西,南湖锦城,2200,整租,普通住宅,2室1厅1卫,72.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
1177,1178,武汉,洪山,关西,康卓新城,3300,整租,普通住宅,3室2厅2卫,105.0,精装修,朝南,低层(共36层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,2
1178,1179,武汉,武昌,南湖花园,雄楚春天,500,合租,普通住宅,4室1厅1卫,20.0,精装修,南北,低层(共20层),1,1,1,1,1,1,1,1,1,1,4号线,4,1,1
1179,1180,武汉,江夏,东湖高新,旭辉御府(别墅),850,合租,别墅,8室0厅8卫,20.0,精装修,朝南,共3层,0,1,0,0,1,1,1,1,0,1,,8,8,0
1180,1181,武汉,江夏,东湖高新,旭辉御府,860,合租,普通住宅,3室1厅1卫,15.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,,3,1,1
1181,1182,武汉,江汉,万松园,东一时区,600,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,中层(共14层),1,1,1,1,1,1,1,1,1,1,1/2/7号线,3,2,1
1182,1183,武汉,黄陂,盘龙城,珩生领袖城,450,合租,普通住宅,4室1厅2卫,18.0,精装修,朝南,低层(共21层),1,1,1,1,1,1,1,1,1,1,2/7号线,4,2,1
1183,1184,武汉,蔡甸,蔡甸城区,青澳都市尚巢,1300,合租,普通住宅,2室1厅2卫,20.0,精装修,朝南,高层(共18层),1,1,1,1,1,1,1,1,1,1,3号线,2,2,1
1184,1185,武汉,江夏,金融港,关南社区四期,650,合租,普通住宅,3室2厅1卫,29.5,精装修,朝南,高层(共35层),1,1,1,1,1,1,1,1,1,1,2/11号线,3,1,2
1185,1186,武汉,江汉,前进/江汉,安顺佳园,600,合租,普通住宅,3室1厅2卫,35.0,精装修,朝南,中层(共28层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,3,2,1
1186,1187,武汉,武昌,徐家棚,三角花园王家湾小区,560,合租,普通住宅,4室1厅1卫,25.0,精装修,朝南,中层(共24层),1,1,1,1,1,1,1,1,1,1,5/7号线,4,1,1
1187,1188,武汉,武昌,丁字桥,百瑞景中央生活区(三期),2605,整租,普通住宅,2室2厅1卫,87.0,精装修,南北,中层(共32层),0,0,0,0,0,0,0,0,0,0,2号线,2,1,2
1188,1189,武汉,武昌,丁字桥,岭地金居,1700,整租,普通住宅,1室0厅1卫,40.0,精装修,朝南,中层(共10层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,0
1189,1190,武汉,青山,余家头,奥山世纪城CC尚品,680,合租,普通住宅,4室0厅2卫,20.0,精装修,朝南,高层(共41层),1,1,0,0,0,1,0,0,0,0,5号线,4,2,0
1190,1191,武汉,洪山,光谷东,龙湖新壹城,1000,合租,其他,4室0厅4卫,35.0,精装修,朝南,低层(共16层),1,1,1,1,1,1,1,1,1,1,11号线,4,4,0
1191,1192,武汉,洪山,铁机路,徐东馨苑,750,合租,普通住宅,3室2厅2卫,30.0,简单装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,0,1,5/8号线,3,2,2
