id,city,district,road,community,rentalMethod,houseType,roomType,areaSize,decorateType,ori,rentTimeInfo,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum,page_views,price
"1200","武汉","江岸","百步亭","秀泽园(北区)","合租","普通住宅","4室1厅2卫","35","精装修","朝南",\N,"高层(共7层)","1","1","1","1","1","1","1","1","1","1","1/阳逻号线","4","2","1","37874","850"
"1201","武汉","江岸","后湖","盛景花园","合租","普通住宅","4室1厅2卫","18","精装修","朝南",\N,"低层(共28层)","1","1","0","1","1","1","1","1","0","1","8号线","4","2","1","81715","700"
"1202","武汉","洪山","珞瑜东路","统建天成美景","合租","普通住宅","4室1厅2卫","13.5","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2/11号线","4","2","1","16821","850"
"1203","武汉","武昌","南湖花园","水域天际","合租","普通住宅","3室1厅1卫","12","精装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1","7号线","3","1","1","24122","930"
"1204","武汉","汉阳","七里庙","汉桥城中花园D区","整租","普通住宅","2室2厅1卫","90","精装修","朝南",\N,"中层(共33层)","1","0","1","1","1","1","1","1","1","0","4号线","2","1","2","42465","2000"
"1205","武汉","武昌","积玉桥","友谊国际","合租","普通住宅","4室1厅2卫","23","精装修","朝南",\N,"低层(共23层)","1","1","1","1","1","1","1","1","1","1","2/5/7号线","4","2","1","160","500"
"1206","武汉","洪山","关西","康卓新城","整租","普通住宅","3室2厅2卫","105","精装修","朝南",\N,"低层(共36层)","1","1","1","1","1","1","1","1","1","1","2号线","3","2","2","60133","3300"
"1207","武汉","武昌","南湖花园","北港佳和云居","合租","普通住宅","3室2厅2卫","25","精装修","朝南",\N,"低层(共18层)","1","1","0","1","1","1","1","1","1","1",\N,"3","2","2","43035","788"
"1208","武汉","江岸","百步亭","银泰御华园(三期)","合租","普通住宅","3室1厅1卫","10.5","精装修","朝南",\N,"低层(共32层)","0","0","0","0","1","1","1","0","0","0","3/阳逻号线","3","1","1","90695","600"
"1209","武汉","洪山","珞瑜东路","统建天成美景","合租","普通住宅","4室1厅2卫","13.5","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2/11号线","4","2","1","42391","850"
"1210","武汉","洪山","铁机路","徐东馨苑","合租","普通住宅","3室2厅2卫","30","简单装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","0","1","5/8号线","3","2","2","7213","750"
"1211","武汉","武昌","徐家棚","绿地名邸公馆(南区)","合租","普通住宅","5室1厅3卫","25","精装修","朝南",\N,"低层(共33层)","1","1","1","0","1","1","1","1","0","1","5/7号线","5","3","1","23630","1300"
"1212","武汉","武昌","徐家棚","绿地海珀御观","整租","普通住宅","3室2厅3卫","180","豪华装修","朝南",\N,"中层(共34层)","1","1","1","1","1","1","1","1","1","0","5/7号线","3","3","2","66660","10000"
"1213","武汉","江夏","藏龙岛","万豪水岸枫林","合租","普通住宅","5室0厅3卫","20","精装修","朝南",\N,"高层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"5","3","0","11485","900"
"1214","武汉","江汉","前进/江汉","世纪江尚","合租","普通住宅","3室2厅2卫","25","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2/6号线","3","2","2","56505","1000"
"1215","武汉","黄陂","盘龙城","汉口湖畔(1期)","合租","普通住宅","4室1厅2卫","18","简单装修","朝南",\N,"中层(共23层)","0","1","1","0","1","1","1","1","0","1","7号线","4","2","1","778","500"
"1216","武汉","洪山","珞瑜东路","葛洲坝世纪花园(一期)","合租","普通住宅","5室1厅2卫","10","精装修","朝北",\N,"中层(共11层)","0","0","0","0","0","0","0","0","0","0",\N,"5","2","1","68268","960"
"1217","武汉","黄陂","盘龙城","珩生领袖城","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1","2/7号线","4","2","1","27561","600"
"1218","武汉","江岸","百步亭","秀泽园(北区)","合租","普通住宅","4室1厅2卫","35","精装修","朝南",\N,"高层(共7层)","1","1","1","1","1","1","1","1","1","1","1/阳逻号线","4","2","1","77767","850"
"1219","武汉","江岸","二七路","东立国际","合租","普通住宅","3室1厅1卫","16","精装修","朝南",\N,"中层(共24层)","1","1","1","1","1","1","1","1","1","1","1/3号线","3","1","1","89928","860"
"1220","武汉","江夏","金融港","光谷青年汇","整租","普通住宅","1室1厅1卫","45","简单装修","朝南",\N,"低层(共12层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","98509","2200"
"1221","武汉","沌口开发区","沌口周边","万家湖社区A区","合租","普通住宅","4室2厅2卫","18","精装修","南北",\N,"低层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2","79990","630"
"1222","武汉","江夏","金融港","关南社区四期","合租","普通住宅","3室2厅1卫","29.5","精装修","朝南",\N,"高层(共35层)","1","1","1","1","1","1","1","1","1","1","2/11号线","3","1","2","23704","650"
"1223","武汉","江岸","后湖","跃进家园C区","整租","普通住宅","1室1厅1卫","50","精装修","南北",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","28820","1200"
"1224","武汉","江汉","汉口火车站","万丰花园","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"中层(共9层)","1","1","1","1","1","1","1","1","1","1","6号线","3","2","1","90782","750"
"1225","武汉","江汉","常青","凯旋佳园","合租","普通住宅","3室1厅1卫","21","精装修","朝南",\N,"低层(共7层)","1","1","0","0","0","1","0","0","1","1",\N,"3","1","1","33249","650"
"1226","武汉","沌口开发区","郭徐岭广场","滨湖社区","合租","普通住宅","4室1厅2卫","15","简单装修","朝南",\N,"低层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1","86327","550"
"1227","武汉","江夏","流芳","佛祖岭(G区)","整租","普通住宅","2室2厅1卫","80","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","77099","2800"
"1228","武汉","青山","建设七路","招商一江璟城(商住楼)","整租","普通住宅","1室0厅1卫","49.9","精装修","朝南",\N,"高层(共42层)","1","1","1","1","1","1","1","1","1","1","5号线","1","1","0","69101","1700"
"1229","武汉","江岸","江岸周边","瑞云公馆","整租","普通住宅","1室2厅2卫","50","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","0","8号线","1","2","2","6692","2000"
"1230","武汉","江岸","江汉路","船舶广场","合租","普通住宅","3室1厅2卫","15","精装修","东南",\N,"低层(共25层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","1","73897","500"
"1231","武汉","汉阳","四新","绿地悦澜湾","合租","普通住宅","3室1厅2卫","35","精装修","朝南",\N,"低层(共12层)","1","1","1","1","1","1","1","1","0","1",\N,"3","2","1","99276","600"
"1232","武汉","武昌","中南路","楚天都市花园","合租","普通住宅","4室1厅2卫","22","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2/4/8号线","4","2","1","82404","600"
"1233","武汉","洪山","珞狮南路","狮城翰园","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"低层(共16层)","1","1","1","1","1","1","1","1","1","1","8号线","4","2","1","28338","680"
"1234","武汉","黄陂","盘龙城","卓尔第一企业社区","整租","其他","1室0厅1卫","35","精装修","朝南",\N,"高层(共7层)","1","1","0","1","1","1","1","1","1","1",\N,"1","1","0","11793","1029"
"1235","武汉","武昌","徐家棚","团结名居桂园","合租","普通住宅","4室2厅2卫","16","豪华装修","朝南",\N,"中层(共28层)","1","1","0","1","1","1","1","1","0","0","5/7/8号线","4","2","2","87767","450"
"1236","武汉","沌口开发区","阳光丽景","阳光丽景(蔡甸)","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"高层(共6层)","1","1","1","1","1","1","1","1","1","1","3号线","4","2","1","93685","650"
"1237","武汉","武昌","东亭","世纪彩城","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"高层(共12层)","1","1","1","1","1","1","1","1","1","1","4/8号线","4","2","1","70644","600"
"1238","武汉","江夏","流芳","佛祖岭(G区)","整租","普通住宅","2室2厅1卫","80","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","51178","2800"
"1239","武汉","江汉","万松园","电业新村","合租","普通住宅","3室1厅2卫","27","精装修","朝南",\N,"中层(共9层)","1","1","1","1","1","1","1","1","1","1","2/7号线","3","2","1","92280","700"
"1240","武汉","洪山","铁机路","华腾园","整租","普通住宅","2室2厅1卫","85","精装修","朝南",\N,"中层(共32层)","1","1","1","1","1","1","1","1","1","1","4/8号线","2","1","2","49268","2300"
"1241","武汉","江汉","汉口火车站","万丰花园","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"中层(共9层)","1","1","1","1","1","1","1","1","1","1","6号线","3","2","1","12295","750"
"1242","武汉","东西湖","将军路","凯旋名居","合租","普通住宅","4室1厅2卫","14","精装修","朝南",\N,"低层(共31层)","1","1","0","1","1","1","1","1","1","1","2号线","4","2","1","3066","1290"
"1243","武汉","沌口开发区","金色港湾","金色港湾(蔡甸)","合租","普通住宅","4室1厅2卫","12","精装修","朝南",\N,"共4层","1","1","0","1","1","1","1","1","0","1","3号线","4","2","1","9363","722"
"1244","武汉","武昌","小东门","姚家岭新城","合租","普通住宅","4室1厅2卫","35","精装修","朝南",\N,"中层(共39层)","1","1","1","1","1","1","1","1","1","1","2/4/7号线","4","2","1","1359","550"
"1245","武汉","江夏","金融港","城市之光(江夏)","合租","公寓","3室1厅1卫","9.8","简单装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","1","34182","930"
"1246","武汉","江岸","后湖","跃进家园A区","合租","普通住宅","5室1厅2卫","18","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"5","2","1","2163","700"
"1247","武汉","江岸","后湖","吉祥谷","整租","普通住宅","2室2厅1卫","98","精装修","南北",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","0","3号线","2","1","2","51683","2100"
"1248","武汉","洪山","铁机路","保利城三期","整租","普通住宅","4室1厅2卫","125.1","精装修","朝南",\N,"高层(共34层)","1","1","1","1","1","1","1","1","0","0",\N,"4","2","1","7818","3800"
"1249","武汉","洪山","铁机路","徐东馨苑","合租","普通住宅","3室1厅2卫","15","精装修","朝南",\N,"高层(共31层)","1","1","1","1","1","1","1","1","1","1","5/8号线","3","2","1","50056","500"
"1250","武汉","汉阳","四新","新城璟悦城","整租","普通住宅","2室2厅1卫","74.8","精装修","朝南",\N,"高层(共25层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","44841","1900"
"1251","武汉","江夏","纸坊","南郡帝苑","整租","普通住宅","2室2厅1卫","85","精装修","南北",\N,"中层(共29层)","1","1","1","1","1","1","1","1","1","0","7号线","2","1","2","60444","1900"
"1252","武汉","东西湖","金银湖","花样年花样城","整租","普通住宅","2室2厅1卫","76","精装修","南北",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","87163","1700"
"1253","武汉","汉阳","四新","绿地悦澜湾","合租","普通住宅","3室1厅2卫","35","精装修","朝南",\N,"低层(共12层)","1","1","1","1","1","1","1","1","0","1",\N,"3","2","1","92702","600"
"1254","武汉","黄陂","滠口","滠水春晓二期","整租","普通住宅","2室2厅1卫","81","精装修","南北",\N,"高层(共34层)","1","1","1","1","1","1","1","1","1","0",\N,"2","1","2","38641","1300"
"1255","武汉","江夏","东湖高新","北大资源山水年华","合租","普通住宅","3室0厅3卫","24","精装修","朝南",\N,"中层(共8层)","1","1","0","1","0","1","1","1","0","0","11号线","3","3","0","46317","600"
"1256","武汉","洪山","珞瑜东路","成园小区","整租","普通住宅","3室2厅1卫","125.4","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","2","63893","2600"
"1257","武汉","江夏","流芳","佛祖岭(G区)","整租","普通住宅","2室2厅1卫","80","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","25083","2300"
"1258","武汉","硚口","宗关","南国大武汉SOHO","合租","普通住宅","2室2厅2卫","28","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","1/3号线","2","2","2","46900","1399"
"1259","武汉","江夏","东湖高新","中城光谷龙山湖","整租","普通住宅","2室1厅1卫","166.8","精装修","朝南",\N,"中层(共16层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","1","44353","2700"
"1260","武汉","洪山","珞瑜东路","成园小区","整租","普通住宅","3室2厅1卫","114","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","2","99502","2600"
"1261","武汉","江夏","藏龙岛","大邱社区","整租","普通住宅","3室1厅1卫","80","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1","22492","2200"
"1262","武汉","武昌","丁字桥","时代花园西区","整租","普通住宅","2室2厅1卫","78","精装修","南北",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","2","11419","3100"
"1263","武汉","江汉","前进/江汉","世纪江尚","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"低层(共57层)","1","1","1","1","1","1","1","1","1","1","2/6号线","3","2","1","46603","1600"
"1264","武汉","江夏","东湖高新","碧桂园云玺","整租","普通住宅","3室2厅2卫","108","精装修","朝南",\N,"低层(共16层)","1","1","1","1","1","1","1","1","1","1","11号线","3","2","2","67938","2800"
"1265","武汉","洪山","铁机路","华腾园","合租","普通住宅","3室1厅2卫","25","精装修","朝南",\N,"低层(共30层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","2","1","76598","400"
"1266","武汉","江汉","前进/江汉","万科金色家园(二期)","整租","普通住宅","2室1厅1卫","67","精装修","朝东",\N,"高层(共30层)","1","1","1","1","1","1","1","1","1","0","1/2/6号线","2","1","1","88530","2900"
"1267","武汉","汉阳","汉阳周边","兰亭大境","整租","普通住宅","3室2厅2卫","105","精装修","朝南",\N,"低层(共40层)","1","1","1","1","1","1","1","1","1","1","6/16号线","3","2","2","32461","2200"
"1268","武汉","江汉","万松园","青年广场","合租","普通住宅","2室1厅2卫","20","精装修","朝南",\N,"高层(共33层)","1","1","0","1","1","1","1","1","1","1","2/7号线","2","2","1","741","750"
"1269","武汉","江汉","常青","常宁里","整租","别墅","7室2厅3卫","203","精装修","南北",\N,"共1层","1","1","1","1","1","1","1","1","1","0","2号线","7","3","2","5135","21000"
"1270","武汉","洪山","欢乐谷","铁机新居","合租","普通住宅","5室1厅3卫","18","精装修","朝南",\N,"低层(共32层)","0","1","1","0","1","1","1","1","0","1",\N,"5","3","1","39476","550"
"1271","武汉","东西湖","将军路","凯旋名居","合租","普通住宅","4室1厅2卫","14","精装修","朝南",\N,"低层(共31层)","1","1","0","1","1","1","1","1","1","1","2号线","4","2","1","51264","1290"
